"nav","nav_date","fund_name","daily_return"
42.118,2020-08-21,"SBI Large Cap",0.00659383730740092
42.3611,2020-08-24,"SBI Large Cap",0.00577187900660046
42.3984,2020-08-25,"SBI Large Cap",0.000880524821121309
42.5697,2020-08-26,"SBI Large Cap",0.00404024680176599
42.7419,2020-08-27,"SBI Large Cap",0.0040451306915483
43.0028,2020-08-28,"SBI Large Cap",0.00610408053923666
41.7188,2020-08-31,"SBI Large Cap",-0.0298585208405034
42.0691,2020-09-01,"SBI Large Cap",0.00839669405639657
42.4193,2020-09-02,"SBI Large Cap",0.00832439961872255
42.3333,2020-09-03,"SBI Large Cap",-0.00202737904680177
41.5931,2020-09-04,"SBI Large Cap",-0.0174850531378372
41.5089,2020-09-07,"SBI Large Cap",-0.00202437423514965
41.2825,2020-09-08,"SBI Large Cap",-0.00545425197969588
41.0707,2020-09-09,"SBI Large Cap",-0.00513050323987154
41.5537,2020-09-10,"SBI Large Cap",0.0117602086158745
41.5615,2020-09-11,"SBI Large Cap",0.000187708916414258
41.67,2020-09-14,"SBI Large Cap",0.00261058912695642
41.9974,2020-09-15,"SBI Large Cap",0.00785697144228455
42.407,2020-09-16,"SBI Large Cap",0.00975298470857714
42.095,2020-09-17,"SBI Large Cap",-0.00735727592142801
42.14,2020-09-18,"SBI Large Cap",0.0010690105713268
40.9201,2020-09-21,"SBI Large Cap",-0.0289487422876128
40.5506,2020-09-22,"SBI Large Cap",-0.00902979220480876
40.4627,2020-09-23,"SBI Large Cap",-0.00216766213077007
39.3756,2020-09-24,"SBI Large Cap",-0.0268667192253606
40.3295,2020-09-25,"SBI Large Cap",0.0242256625930781
41.0638,2020-09-28,"SBI Large Cap",0.0182075155903246
40.9944,2020-09-29,"SBI Large Cap",-0.00169005303941675
41.0236,2020-09-30,"SBI Large Cap",0.000712292410670799
41.5324,2020-10-01,"SBI Large Cap",0.0124026170301973
41.6517,2020-10-05,"SBI Large Cap",0.00287245620286801
42.1589,2020-10-06,"SBI Large Cap",0.0121771740409156
42.3518,2020-10-07,"SBI Large Cap",0.00457554632592393
42.6726,2020-10-08,"SBI Large Cap",0.00757464853914132
43.0005,2020-10-09,"SBI Large Cap",0.00768408768155677
42.853,2020-10-12,"SBI Large Cap",-0.00343019267217825
42.7662,2020-10-13,"SBI Large Cap",-0.00202552913448309
42.9539,2020-10-14,"SBI Large Cap",0.00438898008240151
41.9575,2020-10-15,"SBI Large Cap",-0.0231969623247247
42.3629,2020-10-16,"SBI Large Cap",0.00966215813620926
42.7679,2020-10-19,"SBI Large Cap",0.00956025201296403
42.9317,2020-10-20,"SBI Large Cap",0.00382997528520227
43.1737,2020-10-21,"SBI Large Cap",0.00563686040850927
43.0354,2020-10-22,"SBI Large Cap",-0.00320333906985025
43.2208,2020-10-23,"SBI Large Cap",0.00430808125403724
42.5367,2020-10-26,"SBI Large Cap",-0.0158280272461406
43.0859,2020-10-27,"SBI Large Cap",0.0129112037370083
42.4919,2020-10-28,"SBI Large Cap",-0.0137864127243484
42.3197,2020-10-29,"SBI Large Cap",-0.00405253707177141
42.3496,2020-10-30,"SBI Large Cap",0.000706526747590482
42.6872,2020-11-02,"SBI Large Cap",0.00797173999282153
43.2051,2020-11-03,"SBI Large Cap",0.0121324425120412
43.4726,2020-11-04,"SBI Large Cap",0.00619139870061632
44.1738,2020-11-05,"SBI Large Cap",0.0161297000869513
44.6394,2020-11-06,"SBI Large Cap",0.010540184453228
45.425,2020-11-09,"SBI Large Cap",0.0175988028512927
45.8764,2020-11-10,"SBI Large Cap",0.00993725921849201
46.4806,2020-11-11,"SBI Large Cap",0.0131701702836318
46.4461,2020-11-12,"SBI Large Cap",-0.000742245151740754
46.623,2020-11-13,"SBI Large Cap",0.00380871590940889
47.3164,2020-11-17,"SBI Large Cap",0.0148724878278962
47.7991,2020-11-18,"SBI Large Cap",0.0102015368878444
47.1473,2020-11-19,"SBI Large Cap",-0.0136362400128873
47.6423,2020-11-20,"SBI Large Cap",0.0104990105477938
47.8436,2020-11-23,"SBI Large Cap",0.0042252368168624
48.4004,2020-11-24,"SBI Large Cap",0.0116379202233945
47.6362,2020-11-25,"SBI Large Cap",-0.0157891257097048
48.1643,2020-11-26,"SBI Large Cap",0.0110861067843362
48.3035,2020-11-27,"SBI Large Cap",0.00289010740320118
48.8697,2020-12-01,"SBI Large Cap",0.0117217178879378
48.8503,2020-12-02,"SBI Large Cap",-0.000396973994110963
48.9979,2020-12-03,"SBI Large Cap",0.00302147581488761
49.4683,2020-12-04,"SBI Large Cap",0.0096004114462048
49.7626,2020-12-07,"SBI Large Cap",0.00594926447846398
49.8583,2020-12-08,"SBI Large Cap",0.001923131026112
50.2159,2020-12-09,"SBI Large Cap",0.00717232637294087
50.0318,2020-12-10,"SBI Large Cap",-0.00366616948018458
50.0955,2020-12-11,"SBI Large Cap",0.00127319025100045
50.2255,2020-12-14,"SBI Large Cap",0.00259504346697798
50.2978,2020-12-15,"SBI Large Cap",0.00143950781973312
50.7701,2020-12-16,"SBI Large Cap",0.00939007272683889
50.963,2020-12-17,"SBI Large Cap",0.00379948040283556
51.0656,2020-12-18,"SBI Large Cap",0.00201322528108633
49.096,2020-12-21,"SBI Large Cap",-0.0385699962401305
49.728,2020-12-22,"SBI Large Cap",0.0128727391233503
50.2649,2020-12-23,"SBI Large Cap",0.0107967342342341
50.741,2020-12-24,"SBI Large Cap",0.00947181830661162
51.2866,2020-12-28,"SBI Large Cap",0.0107526457894011
51.4978,2020-12-29,"SBI Large Cap",0.00411803473031938
51.6975,2020-12-30,"SBI Large Cap",0.00387783555802384
51.8572,2020-12-31,"SBI Large Cap",0.00308912423231299
52.0788,2021-01-01,"SBI Large Cap",0.00427327352807329
52.6911,2021-01-04,"SBI Large Cap",0.0117571833452383
52.9182,2021-01-05,"SBI Large Cap",0.00431002579183202
52.9219,2021-01-06,"SBI Large Cap",6.99192338364123e-05
52.9457,2021-01-07,"SBI Large Cap",0.000449719303350813
53.7202,2021-01-08,"SBI Large Cap",0.0146281945464881
54.1609,2021-01-11,"SBI Large Cap",0.00820361800588977
54.5034,2021-01-12,"SBI Large Cap",0.00632375015924774
54.4543,2021-01-13,"SBI Large Cap",-0.000900861230675439
54.4833,2021-01-14,"SBI Large Cap",0.000532556657600894
53.7264,2021-01-15,"SBI Large Cap",-0.0138923303103887
53.0658,2021-01-18,"SBI Large Cap",-0.0122956311980701
53.9725,2021-01-19,"SBI Large Cap",0.0170863343245554
54.2905,2021-01-20,"SBI Large Cap",0.00589188938811441
53.8463,2021-01-21,"SBI Large Cap",-0.00818191027896229
53.0916,2021-01-22,"SBI Large Cap",-0.0140158190999196
52.6923,2021-01-25,"SBI Large Cap",-0.00752096376827967
51.7936,2021-01-27,"SBI Large Cap",-0.0170556229278283
51.3828,2021-01-28,"SBI Large Cap",-0.00793148188193126
50.8227,2021-01-29,"SBI Large Cap",-0.0109005348093137
53.4061,2021-02-01,"SBI Large Cap",0.0508316165807799
54.9169,2021-02-02,"SBI Large Cap",0.0282889033275224
55.572,2021-02-03,"SBI Large Cap",0.0119289326236551
56.1734,2021-02-04,"SBI Large Cap",0.01082199668898
56.2339,2021-02-05,"SBI Large Cap",0.00107702222048154
57.1273,2021-02-08,"SBI Large Cap",0.0158872139403456
57.0651,2021-02-09,"SBI Large Cap",-0.00108879642482661
57.1705,2021-02-10,"SBI Large Cap",0.00184701332337972
57.3181,2021-02-11,"SBI Large Cap",0.00258175107791613
57.323,2021-02-12,"SBI Large Cap",8.54878301967308e-05
58.2201,2021-02-15,"SBI Large Cap",0.0156499136472271
58.1884,2021-02-16,"SBI Large Cap",-0.000544485495559106
58.0645,2021-02-17,"SBI Large Cap",-0.00212929037402642
57.6748,2021-02-18,"SBI Large Cap",-0.00671150186430616
56.9376,2021-02-19,"SBI Large Cap",-0.0127820122479834
55.8642,2021-02-22,"SBI Large Cap",-0.0188522171640534
56.1413,2021-02-23,"SBI Large Cap",0.00496024287468548
57.0522,2021-02-24,"SBI Large Cap",0.016225131943863
57.4631,2021-02-25,"SBI Large Cap",0.00720217625262475
55.5369,2021-02-26,"SBI Large Cap",-0.0335206419423942
56.4937,2021-03-01,"SBI Large Cap",0.0172281852245983
57.209,2021-03-02,"SBI Large Cap",0.0126615888143281
58.1284,2021-03-03,"SBI Large Cap",0.0160708979356394
57.6704,2021-03-04,"SBI Large Cap",-0.00787910900695699
56.9587,2021-03-05,"SBI Large Cap",-0.0123408195538786
57.0784,2021-03-08,"SBI Large Cap",0.00210152268222417
57.3608,2021-03-09,"SBI Large Cap",0.00494758087122266
57.6819,2021-03-10,"SBI Large Cap",0.00559789961088411
57.0622,2021-03-12,"SBI Large Cap",-0.0107434047768884
56.6751,2021-03-15,"SBI Large Cap",-0.006783825369509
56.5274,2021-03-16,"SBI Large Cap",-0.00260608274180373
55.703,2021-03-17,"SBI Large Cap",-0.0145840778100531
55.0783,2021-03-18,"SBI Large Cap",-0.0112148358257186
55.6291,2021-03-19,"SBI Large Cap",0.0100003086515016
55.7042,2021-03-22,"SBI Large Cap",0.0013500128529852
56.1201,2021-03-23,"SBI Large Cap",0.0074662233727439
54.9875,2021-03-24,"SBI Large Cap",-0.0201817174238821
54.1407,2021-03-25,"SBI Large Cap",-0.0153998636053648
54.8533,2021-03-26,"SBI Large Cap",0.0131620019689438
55.9509,2021-03-30,"SBI Large Cap",0.020009735056961
55.6375,2021-03-31,"SBI Large Cap",-0.00560133974609871
56.2546,2021-04-01,"SBI Large Cap",0.0110914401258144
55.3064,2021-04-05,"SBI Large Cap",-0.0168555104826984
55.3538,2021-04-06,"SBI Large Cap",0.000857043669448802
56.0758,2021-04-07,"SBI Large Cap",0.0130433682963049
56.2149,2021-04-08,"SBI Large Cap",0.00248057094147563
56.0058,2021-04-09,"SBI Large Cap",-0.00371965439767747
53.804,2021-04-12,"SBI Large Cap",-0.039313785357945
54.759,2021-04-13,"SBI Large Cap",0.0177496096944465
54.9772,2021-04-15,"SBI Large Cap",0.00398473310323423
55.2985,2021-04-16,"SBI Large Cap",0.00584424088531234
54.2332,2021-04-19,"SBI Large Cap",-0.019264537012758
54.0661,2021-04-20,"SBI Large Cap",-0.0030811384908137
54.5386,2021-04-22,"SBI Large Cap",0.00873930244644988
54.3278,2021-04-23,"SBI Large Cap",-0.00386515238748334
54.7978,2021-04-26,"SBI Large Cap",0.00865118778967672
55.4,2021-04-27,"SBI Large Cap",0.010989492278887
55.9823,2021-04-28,"SBI Large Cap",0.0105108303249098
55.8357,2021-04-29,"SBI Large Cap",-0.00261868483431369
55.0254,2021-04-30,"SBI Large Cap",-0.0145122206760192
55.0319,2021-05-03,"SBI Large Cap",0.000118127264863183
54.5077,2021-05-04,"SBI Large Cap",-0.00952538436797567
55.0488,2021-05-05,"SBI Large Cap",0.00992703783135227
55.4807,2021-05-06,"SBI Large Cap",0.00784576593858538
55.6548,2021-05-07,"SBI Large Cap",0.00313802817916866
56.1864,2021-05-10,"SBI Large Cap",0.00955173677742077
55.9757,2021-05-11,"SBI Large Cap",-0.00375001779790119
55.4557,2021-05-12,"SBI Large Cap",-0.0092897453716524
55.1717,2021-05-14,"SBI Large Cap",-0.00512120485360385
56.071,2021-05-17,"SBI Large Cap",0.0163000233815524
56.7906,2021-05-18,"SBI Large Cap",0.012833728665442
56.6819,2021-05-19,"SBI Large Cap",-0.00191404915602228
56.427,2021-05-20,"SBI Large Cap",-0.00449702638761226
57.3736,2021-05-21,"SBI Large Cap",0.0167756570436139
57.6493,2021-05-24,"SBI Large Cap",0.0048053460128002
57.4996,2021-05-25,"SBI Large Cap",-0.00259673577996603
57.6708,2021-05-26,"SBI Large Cap",0.00297741201677923
57.7337,2021-05-27,"SBI Large Cap",0.00109067326966158
58.0058,2021-05-28,"SBI Large Cap",0.00471301856627934
58.4442,2021-05-31,"SBI Large Cap",0.00755786490316488
58.354,2021-06-01,"SBI Large Cap",-0.00154335246269096
58.6581,2021-06-02,"SBI Large Cap",0.00521129656921545
59.0083,2021-06-03,"SBI Large Cap",0.00597018996523926
58.9367,2021-06-04,"SBI Large Cap",-0.00121338862498999
59.2532,2021-06-07,"SBI Large Cap",0.00537016833314383
59.2852,2021-06-08,"SBI Large Cap",0.000540055220646372
58.8805,2021-06-09,"SBI Large Cap",-0.00682632427654803
59.2783,2021-06-10,"SBI Large Cap",0.00675605675902894
59.3109,2021-06-11,"SBI Large Cap",0.000549948294738464
59.3317,2021-06-14,"SBI Large Cap",0.000350694391756005
59.5577,2021-06-15,"SBI Large Cap",0.00380909362111652
59.1884,2021-06-16,"SBI Large Cap",-0.00620070956400256
58.7895,2021-06-17,"SBI Large Cap",-0.00673949625264418
58.5877,2021-06-18,"SBI Large Cap",-0.00343258575085685
58.7867,2021-06-21,"SBI Large Cap",0.00339661737873317
58.9773,2021-06-22,"SBI Large Cap",0.003242229960178
58.828,2021-06-23,"SBI Large Cap",-0.00253148245172289
59.1754,2021-06-24,"SBI Large Cap",0.00590535119330931
59.7071,2021-06-25,"SBI Large Cap",0.00898515261409291
59.5977,2021-06-28,"SBI Large Cap",-0.00183227790329783
59.2396,2021-06-29,"SBI Large Cap",-0.00600862113806406
59.2255,2021-06-30,"SBI Large Cap",-0.000238016461961361
59.1359,2021-07-01,"SBI Large Cap",-0.00151286185848996
59.4072,2021-07-02,"SBI Large Cap",0.00458773773629899
59.8428,2021-07-05,"SBI Large Cap",0.00733244455217539
59.8054,2021-07-06,"SBI Large Cap",-0.000624970756715897
60.0688,2021-07-07,"SBI Large Cap",0.00440428456293252
59.5242,2021-07-08,"SBI Large Cap",-0.00906627067629123
59.5363,2021-07-09,"SBI Large Cap",0.000203278666491892
59.6562,2021-07-12,"SBI Large Cap",0.00201389740376881
60.0592,2021-07-13,"SBI Large Cap",0.00675537496521734
60.2575,2021-07-14,"SBI Large Cap",0.00330174228094952
60.6374,2021-07-15,"SBI Large Cap",0.00630460938472388
60.6722,2021-07-16,"SBI Large Cap",0.00057390323463732
60.1597,2021-07-19,"SBI Large Cap",-0.00844703175424652
59.4999,2021-07-20,"SBI Large Cap",-0.0109674749042965
60.2579,2021-07-22,"SBI Large Cap",0.0127395172092727
60.5279,2021-07-23,"SBI Large Cap",0.00448074028467642
60.4308,2021-07-26,"SBI Large Cap",-0.0016042188808798
60.1776,2021-07-27,"SBI Large Cap",-0.00418991640024623
60.0696,2021-07-28,"SBI Large Cap",-0.00179468772433592
60.457,2021-07-29,"SBI Large Cap",0.00644918561135748
60.5929,2021-07-30,"SBI Large Cap",0.00224787865755826
61.2102,2021-08-02,"SBI Large Cap",0.0101876622508578
61.9505,2021-08-03,"SBI Large Cap",0.0120943894971753
62.2125,2021-08-04,"SBI Large Cap",0.00422918297673143
62.2932,2021-08-05,"SBI Large Cap",0.00129716696805305
61.9544,2021-08-06,"SBI Large Cap",-0.00543879588783365
61.9938,2021-08-09,"SBI Large Cap",0.000635951603114558
61.9773,2021-08-10,"SBI Large Cap",-0.000266155647822857
61.8601,2021-08-11,"SBI Large Cap",-0.00189101493611366
62.132,2021-08-12,"SBI Large Cap",0.00439540188263509
62.6205,2021-08-13,"SBI Large Cap",0.00786229318225716
62.4252,2021-08-16,"SBI Large Cap",-0.00311878697870511
62.4469,2021-08-17,"SBI Large Cap",0.000347616026860991
62.2617,2021-08-18,"SBI Large Cap",-0.00296571967543628
61.4601,2021-08-20,"SBI Large Cap",-0.0128746886127427
61.4551,2021-08-23,"SBI Large Cap",-8.13535936322175e-05
61.988,2021-08-24,"SBI Large Cap",0.00867137145655931
62.0758,2021-08-25,"SBI Large Cap",0.00141640317480805
62.1421,2021-08-26,"SBI Large Cap",0.00106804906259763
62.5225,2021-08-27,"SBI Large Cap",0.0061214538935762
63.5223,2021-08-30,"SBI Large Cap",0.0159910432244392
64.2324,2021-08-31,"SBI Large Cap",0.0111787513991149
64.2265,2021-09-01,"SBI Large Cap",-9.18539553246789e-05
64.7521,2021-09-02,"SBI Large Cap",0.00818353794773181
65.1365,2021-09-03,"SBI Large Cap",0.00593648700196595
65.2682,2021-09-06,"SBI Large Cap",0.00202190783969042
65.1568,2021-09-07,"SBI Large Cap",-0.00170680361952665
65.1606,2021-09-08,"SBI Large Cap",5.83208506249271e-05
65.1699,2021-09-09,"SBI Large Cap",0.000142724284306714
65.2716,2021-09-13,"SBI Large Cap",0.00156053638259393
65.507,2021-09-14,"SBI Large Cap",0.00360646896965906
66.0871,2021-09-15,"SBI Large Cap",0.00885554215580017
66.5141,2021-09-16,"SBI Large Cap",0.00646117018298567
66.3328,2021-09-17,"SBI Large Cap",-0.00272573785107208
65.4278,2021-09-20,"SBI Large Cap",-0.0136433257754836
65.8905,2021-09-21,"SBI Large Cap",0.00707191744182134
66.1693,2021-09-22,"SBI Large Cap",0.00423126247334599
67.2717,2021-09-23,"SBI Large Cap",0.0166602941243143
67.2971,2021-09-24,"SBI Large Cap",0.000377573333214483
67.3116,2021-09-27,"SBI Large Cap",0.000215462479066679
66.8038,2021-09-28,"SBI Large Cap",-0.00754401915865918
66.8847,2021-09-29,"SBI Large Cap",0.00121100895458042
66.424,2021-09-30,"SBI Large Cap",-0.00688797288468048
66.1557,2021-10-01,"SBI Large Cap",-0.00403920269782022
66.8686,2021-10-04,"SBI Large Cap",0.0107760933676162
67.0449,2021-10-05,"SBI Large Cap",0.0026365139990967
66.3562,2021-10-06,"SBI Large Cap",-0.0102722205566717
67.2893,2021-10-07,"SBI Large Cap",0.0140619866719311
67.2667,2021-10-08,"SBI Large Cap",-0.000335863205591336
67.8148,2021-10-11,"SBI Large Cap",0.00814816246374514
67.9234,2021-10-12,"SBI Large Cap",0.001601420338923
68.6467,2021-10-13,"SBI Large Cap",0.0106487602210725
69.2663,2021-10-14,"SBI Large Cap",0.00902592549969635
69.6222,2021-10-18,"SBI Large Cap",0.00513814076975391
69.0503,2021-10-19,"SBI Large Cap",-0.00821433393371674
68.2688,2021-10-20,"SBI Large Cap",-0.0113178364177997
68.1511,2021-10-21,"SBI Large Cap",-0.00172406721664947
67.8136,2021-10-22,"SBI Large Cap",-0.00495223114520537
67.6253,2021-10-25,"SBI Large Cap",-0.00277672915167456
68.299,2021-10-26,"SBI Large Cap",0.00996224785694128
68.4241,2021-10-27,"SBI Large Cap",0.0018316520007612
67.2366,2021-10-28,"SBI Large Cap",-0.0173549962659355
66.7934,2021-10-29,"SBI Large Cap",-0.00659164800123728
67.8227,2021-11-01,"SBI Large Cap",0.0154102051999148
67.7439,2021-11-02,"SBI Large Cap",-0.00116185288996164
67.6196,2021-11-03,"SBI Large Cap",-0.00183485155120964
68.6438,2021-11-08,"SBI Large Cap",0.0151464959863707
68.675,2021-11-09,"SBI Large Cap",0.000454520291708768
68.6592,2021-11-10,"SBI Large Cap",-0.000230069166363287
68.1533,2021-11-11,"SBI Large Cap",-0.00736827693885156
68.9944,2021-11-12,"SBI Large Cap",0.0123412952857748
68.9861,2021-11-15,"SBI Large Cap",-0.000120299618519844
68.7155,2021-11-16,"SBI Large Cap",-0.00392252932112393
68.1462,2021-11-17,"SBI Large Cap",-0.0082848847785436
67.487,2021-11-18,"SBI Large Cap",-0.00967332000903937
66.1687,2021-11-22,"SBI Large Cap",-0.0195341324995924
66.6855,2021-11-23,"SBI Large Cap",0.00781033932962267
66.3843,2021-11-24,"SBI Large Cap",-0.00451672402546294
66.7267,2021-11-25,"SBI Large Cap",0.00515784605697428
64.7978,2021-11-26,"SBI Large Cap",-0.0289074688243237
64.6509,2021-11-29,"SBI Large Cap",-0.00226705227646621
64.5652,2021-11-30,"SBI Large Cap",-0.00132558092772086
65.0158,2021-12-01,"SBI Large Cap",0.00697899177885292
65.7598,2021-12-02,"SBI Large Cap",0.0114433722264434
65.2252,2021-12-03,"SBI Large Cap",-0.00812958676881617
64.2398,2021-12-06,"SBI Large Cap",-0.0151076577764422
65.1678,2021-12-07,"SBI Large Cap",0.0144458731191566
66.1711,2021-12-08,"SBI Large Cap",0.0153956401781247
66.387,2021-12-09,"SBI Large Cap",0.00326275367947646
66.4609,2021-12-10,"SBI Large Cap",0.00111316974708896
66.1532,2021-12-13,"SBI Large Cap",-0.00462978984636075
65.964,2021-12-14,"SBI Large Cap",-0.00286002793515657
65.5893,2021-12-15,"SBI Large Cap",-0.00568037111151544
65.4924,2021-12-16,"SBI Large Cap",-0.00147737512063692
64.3132,2021-12-17,"SBI Large Cap",-0.0180051425814294
62.6954,2021-12-20,"SBI Large Cap",-0.0251550226081115
63.3564,2021-12-21,"SBI Large Cap",0.0105430382452301
64.1686,2021-12-22,"SBI Large Cap",0.0128195415143537
64.6104,2021-12-23,"SBI Large Cap",0.00688498736141977
64.3259,2021-12-24,"SBI Large Cap",-0.00440331587484359
64.617,2021-12-27,"SBI Large Cap",0.00452539334855789
65.2529,2021-12-28,"SBI Large Cap",0.00984106349722197
65.2193,2021-12-29,"SBI Large Cap",-0.000514919643418036
65.1266,2021-12-30,"SBI Large Cap",-0.00142135840157757
65.8793,2021-12-31,"SBI Large Cap",0.0115574895664752
66.717,2022-01-03,"SBI Large Cap",0.0127156785211743
67.0699,2022-01-04,"SBI Large Cap",0.00528950642265098
67.3635,2022-01-05,"SBI Large Cap",0.0043775225548271
66.9208,2022-01-06,"SBI Large Cap",-0.00657180817505032
67.1954,2022-01-07,"SBI Large Cap",0.00410335799930674
67.8155,2022-01-10,"SBI Large Cap",0.00922831027123871
68.1458,2022-01-11,"SBI Large Cap",0.00487056793800818
68.6508,2022-01-12,"SBI Large Cap",0.0074105814298168
68.721,2022-01-13,"SBI Large Cap",0.00102256637941582
68.7936,2022-01-14,"SBI Large Cap",0.0010564456279739
68.9208,2022-01-17,"SBI Large Cap",0.00184900921015911
68.0371,2022-01-18,"SBI Large Cap",-0.0128219637613029
67.4226,2022-01-19,"SBI Large Cap",-0.00903183704184912
66.9827,2022-01-20,"SBI Large Cap",-0.00652451848489985
66.1331,2022-01-21,"SBI Large Cap",-0.0126838721042895
64.3231,2022-01-24,"SBI Large Cap",-0.0273690481770853
64.8604,2022-01-25,"SBI Large Cap",0.00835314218375672
64.3066,2022-01-27,"SBI Large Cap",-0.00853833772224648
64.324,2022-01-28,"SBI Large Cap",0.000270578758634339
65.2512,2022-01-31,"SBI Large Cap",0.0144145264597973
66.1718,2022-02-01,"SBI Large Cap",0.0141085527928989
66.8002,2022-02-02,"SBI Large Cap",0.00949649246355697
66.148,2022-02-03,"SBI Large Cap",-0.0097634438220246
65.8873,2022-02-04,"SBI Large Cap",-0.00394116224224466
64.816,2022-02-07,"SBI Large Cap",-0.0162595826509812
64.8439,2022-02-08,"SBI Large Cap",0.000430449271784783
65.6827,2022-02-09,"SBI Large Cap",0.0129356809198705
66.125,2022-02-10,"SBI Large Cap",0.00673388883221918
65.1988,2022-02-11,"SBI Large Cap",-0.0140068052930056
63.1984,2022-02-14,"SBI Large Cap",-0.0306815462861281
64.9236,2022-02-15,"SBI Large Cap",0.0272981594470745
64.9303,2022-02-16,"SBI Large Cap",0.000103198220677985
64.9128,2022-02-17,"SBI Large Cap",-0.000269519777361236
64.6697,2022-02-18,"SBI Large Cap",-0.00374502409386128
64.3442,2022-02-21,"SBI Large Cap",-0.00503326905799788
63.918,2022-02-22,"SBI Large Cap",-0.00662375163573409
63.9174,2022-02-23,"SBI Large Cap",-9.38702712848652e-06
60.9817,2022-02-24,"SBI Large Cap",-0.0459295903775811
62.6104,2022-02-25,"SBI Large Cap",0.0267080124037211
63.0538,2022-02-28,"SBI Large Cap",0.00708189054853513
62.2387,2022-03-02,"SBI Large Cap",-0.0129270559427029
61.7803,2022-03-03,"SBI Large Cap",-0.00736519239637082
60.8715,2022-03-04,"SBI Large Cap",-0.0147101907889732
59.4466,2022-03-07,"SBI Large Cap",-0.0234083273781655
60.0396,2022-03-08,"SBI Large Cap",0.00997533921199873
61.0808,2022-03-09,"SBI Large Cap",0.0173418876874597
61.9768,2022-03-10,"SBI Large Cap",0.0146690940524681
62.2094,2022-03-11,"SBI Large Cap",0.00375301725807084
62.8976,2022-03-14,"SBI Large Cap",0.0110626368362337
62.3611,2022-03-15,"SBI Large Cap",-0.0085297372236778
63.4424,2022-03-16,"SBI Large Cap",0.0173393349379661
64.4947,2022-03-17,"SBI Large Cap",0.0165866991160485
63.9177,2022-03-21,"SBI Large Cap",-0.00894647157053201
64.4022,2022-03-22,"SBI Large Cap",0.00758005998338473
64.2823,2022-03-23,"SBI Large Cap",-0.00186173764250269
64.079,2022-03-24,"SBI Large Cap",-0.00316261241430398
63.8907,2022-03-25,"SBI Large Cap",-0.0029385602147348
64.1733,2022-03-28,"SBI Large Cap",0.00442317896031809
64.7003,2022-03-29,"SBI Large Cap",0.00821213806988266
65.2648,2022-03-30,"SBI Large Cap",0.00872484362514541
65.1065,2022-03-31,"SBI Large Cap",-0.00242550348733156
65.7623,2022-04-01,"SBI Large Cap",0.0100727269934645
67.1177,2022-04-04,"SBI Large Cap",0.0206105929993325
66.985,2022-04-05,"SBI Large Cap",-0.00197712376913988
66.4837,2022-04-06,"SBI Large Cap",-0.00748376502201986
66.1446,2022-04-07,"SBI Large Cap",-0.00510049831763277
66.7086,2022-04-08,"SBI Large Cap",0.00852677316062093
66.426,2022-04-11,"SBI Large Cap",-0.00423633534506798
65.7781,2022-04-12,"SBI Large Cap",-0.00975371089633588
65.7767,2022-04-13,"SBI Large Cap",-2.12836795223582e-05
64.8936,2022-04-18,"SBI Large Cap",-0.0134257267391036
63.9509,2022-04-19,"SBI Large Cap",-0.0145268562693395
64.6159,2022-04-20,"SBI Large Cap",0.010398602677992
65.4699,2022-04-21,"SBI Large Cap",0.0132165612488567
64.6423,2022-04-22,"SBI Large Cap",-0.0126409235389086
63.7959,2022-04-25,"SBI Large Cap",-0.0130935935138447
64.871,2022-04-26,"SBI Large Cap",0.0168521801557779
64.3269,2022-04-27,"SBI Large Cap",-0.00838741502366235
64.8707,2022-04-28,"SBI Large Cap",0.00845369511044376
64.3341,2022-04-29,"SBI Large Cap",-0.00827183921246407
64.1879,2022-05-02,"SBI Large Cap",-0.00227251177835716
62.6771,2022-05-04,"SBI Large Cap",-0.0235371464092141
62.7405,2022-05-05,"SBI Large Cap",0.00101153371805642
61.6379,2022-05-06,"SBI Large Cap",-0.0175739753428805
61.2608,2022-05-09,"SBI Large Cap",-0.00611798909437211
61.0086,2022-05-10,"SBI Large Cap",-0.00411682511491854
60.7529,2022-05-11,"SBI Large Cap",-0.00419121238645051
59.5505,2022-05-12,"SBI Large Cap",-0.0197916478061129
59.6345,2022-05-13,"SBI Large Cap",0.00141056750153237
59.9591,2022-05-16,"SBI Large Cap",0.00544315790356248
61.3101,2022-05-17,"SBI Large Cap",0.0225320259977218
61.2122,2022-05-18,"SBI Large Cap",-0.00159680052715614
59.8078,2022-05-19,"SBI Large Cap",-0.022943138786059
61.258,2022-05-20,"SBI Large Cap",0.0242476733803952
60.884,2022-05-23,"SBI Large Cap",-0.0061053250187731
60.5832,2022-05-24,"SBI Large Cap",-0.00494054267130941
60.1851,2022-05-25,"SBI Large Cap",-0.00657112862971912
60.8244,2022-05-26,"SBI Large Cap",0.0106222304191569
61.5492,2022-05-27,"SBI Large Cap",0.0119162704440981
62.7616,2022-05-30,"SBI Large Cap",0.019698062688061
62.7592,2022-05-31,"SBI Large Cap",-3.82399428950427e-05
62.5925,2022-06-01,"SBI Large Cap",-0.00265618427258472
62.7557,2022-06-02,"SBI Large Cap",0.00260734113511996
62.3,2022-06-03,"SBI Large Cap",-0.00726149178480999
62.1894,2022-06-06,"SBI Large Cap",-0.00177528089887637
61.684,2022-06-07,"SBI Large Cap",-0.00812678688007927
61.4631,2022-06-08,"SBI Large Cap",-0.00358115556708385
61.8679,2022-06-09,"SBI Large Cap",0.00658606546041449
