"nav","nav_date","fund_name"
"61.9768","2022-03-10","SBI Large Cap"
"62.2094","2022-03-11","SBI Large Cap"
"62.8976","2022-03-14","SBI Large Cap"
"62.3611","2022-03-15","SBI Large Cap"
"63.4424","2022-03-16","SBI Large Cap"
"64.4947","2022-03-17","SBI Large Cap"
"63.9177","2022-03-21","SBI Large Cap"
"64.4022","2022-03-22","SBI Large Cap"
"64.2823","2022-03-23","SBI Large Cap"
"64.079","2022-03-24","SBI Large Cap"
"63.8907","2022-03-25","SBI Large Cap"
"64.1733","2022-03-28","SBI Large Cap"
"64.7003","2022-03-29","SBI Large Cap"
"65.2648","2022-03-30","SBI Large Cap"
"65.1065","2022-03-31","SBI Large Cap"
"65.7623","2022-04-01","SBI Large Cap"
"67.1177","2022-04-04","SBI Large Cap"
"66.985","2022-04-05","SBI Large Cap"
"66.4837","2022-04-06","SBI Large Cap"
"66.1446","2022-04-07","SBI Large Cap"
"66.7086","2022-04-08","SBI Large Cap"
"66.426","2022-04-11","SBI Large Cap"
"65.7781","2022-04-12","SBI Large Cap"
"65.7767","2022-04-13","SBI Large Cap"
"64.8936","2022-04-18","SBI Large Cap"
"63.9509","2022-04-19","SBI Large Cap"
"64.6159","2022-04-20","SBI Large Cap"
"65.4699","2022-04-21","SBI Large Cap"
"64.6423","2022-04-22","SBI Large Cap"
"63.7959","2022-04-25","SBI Large Cap"
"64.871","2022-04-26","SBI Large Cap"
"64.3269","2022-04-27","SBI Large Cap"
"64.8707","2022-04-28","SBI Large Cap"
"64.3341","2022-04-29","SBI Large Cap"
"64.1879","2022-05-02","SBI Large Cap"
"62.6771","2022-05-04","SBI Large Cap"
"62.7405","2022-05-05","SBI Large Cap"
"61.6379","2022-05-06","SBI Large Cap"
"61.2608","2022-05-09","SBI Large Cap"
"61.0086","2022-05-10","SBI Large Cap"
"60.7529","2022-05-11","SBI Large Cap"
"59.5505","2022-05-12","SBI Large Cap"
"59.6345","2022-05-13","SBI Large Cap"
"59.9591","2022-05-16","SBI Large Cap"
"61.3101","2022-05-17","SBI Large Cap"
"61.2122","2022-05-18","SBI Large Cap"
"59.8078","2022-05-19","SBI Large Cap"
"61.258","2022-05-20","SBI Large Cap"
"60.884","2022-05-23","SBI Large Cap"
"60.5832","2022-05-24","SBI Large Cap"
"60.1851","2022-05-25","SBI Large Cap"
"60.8244","2022-05-26","SBI Large Cap"
"61.5492","2022-05-27","SBI Large Cap"
"62.7616","2022-05-30","SBI Large Cap"
"62.7592","2022-05-31","SBI Large Cap"
"62.5925","2022-06-01","SBI Large Cap"
"62.7557","2022-06-02","SBI Large Cap"
"62.3","2022-06-03","SBI Large Cap"
"62.1894","2022-06-06","SBI Large Cap"
"61.684","2022-06-07","SBI Large Cap"
"61.4631","2022-06-08","SBI Large Cap"
"61.8679","2022-06-09","SBI Large Cap"
"61.107","2022-06-10","SBI Large Cap"
"59.6722","2022-06-13","SBI Large Cap"
"59.6513","2022-06-14","SBI Large Cap"
"59.6915","2022-06-15","SBI Large Cap"
"58.5535","2022-06-16","SBI Large Cap"
"58.2162","2022-06-17","SBI Large Cap"
"58.2281","2022-06-20","SBI Large Cap"
"59.2565","2022-06-21","SBI Large Cap"
"58.5049","2022-06-22","SBI Large Cap"
"59.2236","2022-06-23","SBI Large Cap"
"59.8564","2022-06-24","SBI Large Cap"
"60.3531","2022-06-27","SBI Large Cap"
"60.4539","2022-06-28","SBI Large Cap"
"60.3136","2022-06-29","SBI Large Cap"
"60.1944","2022-06-30","SBI Large Cap"
"60.4813","2022-07-01","SBI Large Cap"
"60.9518","2022-07-04","SBI Large Cap"
"60.8236","2022-07-05","SBI Large Cap"
"61.5701","2022-07-06","SBI Large Cap"
"62.1914","2022-07-07","SBI Large Cap"
"62.3926","2022-07-08","SBI Large Cap"
"62.5541","2022-07-11","SBI Large Cap"
"61.9261","2022-07-12","SBI Large Cap"
"61.7704","2022-07-13","SBI Large Cap"
"61.6305","2022-07-14","SBI Large Cap"
"62.0976","2022-07-15","SBI Large Cap"
"62.8325","2022-07-18","SBI Large Cap"
"63.0736","2022-07-19","SBI Large Cap"
"63.4224","2022-07-20","SBI Large Cap"
"64.0575","2022-07-21","SBI Large Cap"
"64.3619","2022-07-22","SBI Large Cap"
"64.1193","2022-07-25","SBI Large Cap"
"63.5497","2022-07-26","SBI Large Cap"
"64.1411","2022-07-27","SBI Large Cap"
"64.7369","2022-07-28","SBI Large Cap"
"65.5294","2022-07-29","SBI Large Cap"
"66.2155","2022-08-01","SBI Large Cap"
"66.0943","2022-08-02","SBI Large Cap"
"66.0153","2022-08-03","SBI Large Cap"
"66.1363","2022-08-04","SBI Large Cap"
"66.1675","2022-08-05","SBI Large Cap"
"66.6161","2022-08-08","SBI Large Cap"
"66.6973","2022-08-10","SBI Large Cap"
"67.1681","2022-08-11","SBI Large Cap"
"67.2293","2022-08-12","SBI Large Cap"
"67.9275","2022-08-16","SBI Large Cap"
"68.2514","2022-08-17","SBI Large Cap"
"68.3614","2022-08-18","SBI Large Cap"
"67.6992","2022-08-19","SBI Large Cap"
"66.8241","2022-08-22","SBI Large Cap"
"67.2161","2022-08-23","SBI Large Cap"
"67.3294","2022-08-24","SBI Large Cap"
"67.3029","2022-08-25","SBI Large Cap"
"67.4326","2022-08-26","SBI Large Cap"
"66.5979","2022-08-29","SBI Large Cap"
"68.0272","2022-08-30","SBI Large Cap"
"67.615","2022-09-01","SBI Large Cap"
"67.5947","2022-09-02","SBI Large Cap"
"68.0243","2022-09-05","SBI Large Cap"
"67.991","2022-09-06","SBI Large Cap"
"68.0405","2022-09-07","SBI Large Cap"
"68.715","2022-09-08","SBI Large Cap"
"68.8297","2022-09-09","SBI Large Cap"
"69.2189","2022-09-12","SBI Large Cap"
"69.5846","2022-09-13","SBI Large Cap"
"69.368","2022-09-14","SBI Large Cap"
"69.0705","2022-09-15","SBI Large Cap"
"67.6988","2022-09-16","SBI Large Cap"
"67.88","2022-09-19","SBI Large Cap"
"68.66","2022-09-20","SBI Large Cap"
"68.2174","2022-09-21","SBI Large Cap"
"67.933","2022-09-22","SBI Large Cap"
"66.807","2022-09-23","SBI Large Cap"
"65.5054","2022-09-26","SBI Large Cap"
"65.4312","2022-09-27","SBI Large Cap"
"64.9193","2022-09-28","SBI Large Cap"
"65.0109","2022-09-29","SBI Large Cap"
"65.9024","2022-09-30","SBI Large Cap"
"65.1411","2022-10-03","SBI Large Cap"
"66.5108","2022-10-04","SBI Large Cap"
"66.9628","2022-10-06","SBI Large Cap"
"66.817","2022-10-07","SBI Large Cap"
"66.47","2022-10-10","SBI Large Cap"
"65.4907","2022-10-11","SBI Large Cap"
"66.0239","2022-10-12","SBI Large Cap"
"65.6458","2022-10-13","SBI Large Cap"
"66.209","2022-10-14","SBI Large Cap"
"66.4778","2022-10-17","SBI Large Cap"
"67.0928","2022-10-18","SBI Large Cap"
"67.322","2022-10-19","SBI Large Cap"
"67.4668","2022-10-20","SBI Large Cap"
"67.4308","2022-10-21","SBI Large Cap"
"67.9651","2022-10-25","SBI Large Cap"
"68.3205","2022-10-27","SBI Large Cap"
"68.2304","2022-10-28","SBI Large Cap"
"69.2217","2022-10-31","SBI Large Cap"
"69.6529","2022-11-01","SBI Large Cap"
"69.4048","2022-11-02","SBI Large Cap"
"69.3394","2022-11-03","SBI Large Cap"
"69.4229","2022-11-04","SBI Large Cap"
"69.8002","2022-11-07","SBI Large Cap"
"69.6302","2022-11-09","SBI Large Cap"
"69.1853","2022-11-10","SBI Large Cap"
"69.9991","2022-11-11","SBI Large Cap"
"69.897","2022-11-14","SBI Large Cap"
"70.1579","2022-11-15","SBI Large Cap"
"70.0948","2022-11-16","SBI Large Cap"
"69.9133","2022-11-17","SBI Large Cap"
"69.6839","2022-11-18","SBI Large Cap"
"69.3097","2022-11-21","SBI Large Cap"
"69.5465","2022-11-22","SBI Large Cap"
"69.6017","2022-11-23","SBI Large Cap"
"70.3219","2022-11-24","SBI Large Cap"
"70.3993","2022-11-25","SBI Large Cap"
"70.5467","2022-11-28","SBI Large Cap"
"70.6603","2022-11-29","SBI Large Cap"
"71.2764","2022-11-30","SBI Large Cap"
"71.5435","2022-12-01","SBI Large Cap"
"71.186","2022-12-02","SBI Large Cap"
"71.1601","2022-12-05","SBI Large Cap"
"70.8555","2022-12-06","SBI Large Cap"
"70.6933","2022-12-07","SBI Large Cap"
"70.9237","2022-12-08","SBI Large Cap"
"70.6518","2022-12-09","SBI Large Cap"
"70.6669","2022-12-12","SBI Large Cap"
"71.0099","2022-12-13","SBI Large Cap"
"71.3017","2022-12-14","SBI Large Cap"
"70.4674","2022-12-15","SBI Large Cap"
"69.7996","2022-12-16","SBI Large Cap"
"70.4426","2022-12-19","SBI Large Cap"
"70.2613","2022-12-20","SBI Large Cap"
"69.581","2022-12-21","SBI Large Cap"
"69.2877","2022-12-22","SBI Large Cap"
"68.0633","2022-12-23","SBI Large Cap"
"69.0055","2022-12-26","SBI Large Cap"
"69.4606","2022-12-27","SBI Large Cap"
"69.4505","2022-12-28","SBI Large Cap"
"69.6239","2022-12-29","SBI Large Cap"
"69.2475","2022-12-30","SBI Large Cap"
"69.5312","2023-01-02","SBI Large Cap"
"69.6683","2023-01-03","SBI Large Cap"
"69.0864","2023-01-04","SBI Large Cap"
"69.1289","2023-01-05","SBI Large Cap"
"68.8026","2023-01-06","SBI Large Cap"
"69.4788","2023-01-09","SBI Large Cap"
"68.9112","2023-01-10","SBI Large Cap"
"68.8571","2023-01-11","SBI Large Cap"
"68.8497","2023-01-12","SBI Large Cap"
"69.1754","2023-01-13","SBI Large Cap"
"68.8722","2023-01-16","SBI Large Cap"
"69.3165","2023-01-17","SBI Large Cap"
"69.7076","2023-01-18","SBI Large Cap"
"69.6056","2023-01-19","SBI Large Cap"
"69.3106","2023-01-20","SBI Large Cap"
"69.5537","2023-01-23","SBI Large Cap"
"69.4835","2023-01-24","SBI Large Cap"
"68.7006","2023-01-25","SBI Large Cap"
"67.9644","2023-01-27","SBI Large Cap"
"67.972","2023-01-30","SBI Large Cap"
"68.3001","2023-01-31","SBI Large Cap"
"68.3815","2023-02-01","SBI Large Cap"
"68.5615","2023-02-02","SBI Large Cap"
"69.0761","2023-02-03","SBI Large Cap"
"68.8942","2023-02-06","SBI Large Cap"
"68.6865","2023-02-07","SBI Large Cap"
"69.1212","2023-02-08","SBI Large Cap"
"69.1922","2023-02-09","SBI Large Cap"
"69.2348","2023-02-10","SBI Large Cap"
"68.9374","2023-02-13","SBI Large Cap"
"69.3643","2023-02-14","SBI Large Cap"
"69.7052","2023-02-15","SBI Large Cap"
"69.7663","2023-02-16","SBI Large Cap"
"69.5246","2023-02-17","SBI Large Cap"
"69.3166","2023-02-20","SBI Large Cap"
"69.2352","2023-02-21","SBI Large Cap"
"68.4787","2023-02-22","SBI Large Cap"
"68.2644","2023-02-23","SBI Large Cap"
"68.0092","2023-02-24","SBI Large Cap"
"67.7304","2023-02-27","SBI Large Cap"
"67.498","2023-02-28","SBI Large Cap"
"67.947","2023-03-01","SBI Large Cap"
"67.5066","2023-03-02","SBI Large Cap"
"68.1456","2023-03-03","SBI Large Cap"
"68.4511","2023-03-06","SBI Large Cap"
"68.6548","2023-03-08","SBI Large Cap"
"68.1267","2023-03-09","SBI Large Cap"
"67.5522","2023-03-10","SBI Large Cap"
"66.528","2023-03-13","SBI Large Cap"
"66.3358","2023-03-14","SBI Large Cap"
"66.1485","2023-03-15","SBI Large Cap"
"66.1788","2023-03-16","SBI Large Cap"
"66.5621","2023-03-17","SBI Large Cap"
"66.2071","2023-03-20","SBI Large Cap"
"66.6196","2023-03-21","SBI Large Cap"
"66.8406","2023-03-22","SBI Large Cap"
"66.5985","2023-03-23","SBI Large Cap"
"66.0786","2023-03-24","SBI Large Cap"
"66.0419","2023-03-27","SBI Large Cap"
"65.9713","2023-03-28","SBI Large Cap"
"66.5172","2023-03-29","SBI Large Cap"
"67.3205","2023-03-31","SBI Large Cap"
"67.546","2023-04-03","SBI Large Cap"
"68.0208","2023-04-05","SBI Large Cap"
"68.3506","2023-04-06","SBI Large Cap"
"68.4095","2023-04-10","SBI Large Cap"
"68.8083","2023-04-11","SBI Large Cap"
"69.3027","2023-04-12","SBI Large Cap"
"69.4279","2023-04-13","SBI Large Cap"
"69.1342","2023-04-17","SBI Large Cap"
"69.0824","2023-04-18","SBI Large Cap"
"68.9986","2023-04-19","SBI Large Cap"
"69.0521","2023-04-20","SBI Large Cap"
"68.9183","2023-04-21","SBI Large Cap"
"69.2685","2023-04-24","SBI Large Cap"
"69.4153","2023-04-25","SBI Large Cap"
"69.5754","2023-04-26","SBI Large Cap"
"70.0188","2023-04-27","SBI Large Cap"
"70.6847","2023-04-28","SBI Large Cap"
"70.9413","2023-05-02","SBI Large Cap"
"70.8551","2023-05-03","SBI Large Cap"
"71.515","2023-05-04","SBI Large Cap"
"71.0897","2023-05-05","SBI Large Cap"
"71.746","2023-05-08","SBI Large Cap"
"71.7424","2023-05-09","SBI Large Cap"
"72.031","2023-05-10","SBI Large Cap"
"71.8349","2023-05-11","SBI Large Cap"
"72.0204","2023-05-12","SBI Large Cap"
"72.4128","2023-05-15","SBI Large Cap"
"72.247","2023-05-16","SBI Large Cap"
"71.9631","2023-05-17","SBI Large Cap"
"71.5847","2023-05-18","SBI Large Cap"
"71.7838","2023-05-19","SBI Large Cap"
"72.1245","2023-05-22","SBI Large Cap"
"72.3377","2023-05-23","SBI Large Cap"
"72.007","2023-05-24","SBI Large Cap"
"72.3546","2023-05-25","SBI Large Cap"
"72.7789","2023-05-26","SBI Large Cap"
"73.2393","2023-05-29","SBI Large Cap"
"73.4479","2023-05-30","SBI Large Cap"
"73.2655","2023-05-31","SBI Large Cap"
"73.1558","2023-06-01","SBI Large Cap"
"73.4329","2023-06-02","SBI Large Cap"
"73.6944","2023-06-05","SBI Large Cap"
"73.9958","2023-06-06","SBI Large Cap"
"74.5641","2023-06-07","SBI Large Cap"
"74.1569","2023-06-08","SBI Large Cap"
"73.9201","2023-06-09","SBI Large Cap"
"74.0149","2023-06-12","SBI Large Cap"
"74.5967","2023-06-13","SBI Large Cap"
"74.5606","2023-06-14","SBI Large Cap"
"74.3972","2023-06-15","SBI Large Cap"
"75.0625","2023-06-16","SBI Large Cap"
"74.9997","2023-06-19","SBI Large Cap"
"75.182","2023-06-20","SBI Large Cap"
"75.1341","2023-06-21","SBI Large Cap"
"74.8348","2023-06-22","SBI Large Cap"
"74.3209","2023-06-23","SBI Large Cap"
"74.5011","2023-06-26","SBI Large Cap"
"75.0263","2023-06-27","SBI Large Cap"
"75.48","2023-06-28","SBI Large Cap"
"76.231","2023-06-30","SBI Large Cap"
"76.6435","2023-07-03","SBI Large Cap"
"76.7032","2023-07-04","SBI Large Cap"
"77.0226","2023-07-05","SBI Large Cap"
"77.3342","2023-07-06","SBI Large Cap"
"76.7309","2023-07-07","SBI Large Cap"
"76.6673","2023-07-10","SBI Large Cap"
"76.9694","2023-07-11","SBI Large Cap"
"76.8883","2023-07-12","SBI Large Cap"
"77.0825","2023-07-13","SBI Large Cap"
"77.579","2023-07-14","SBI Large Cap"
"77.9016","2023-07-17","SBI Large Cap"
"77.86","2023-07-18","SBI Large Cap"
"78.2068","2023-07-19","SBI Large Cap"
"78.6154","2023-07-20","SBI Large Cap"
"78.1439","2023-07-21","SBI Large Cap"
"77.9866","2023-07-24","SBI Large Cap"
"78.1111","2023-07-25","SBI Large Cap"
"78.5034","2023-07-26","SBI Large Cap"
"78.0522","2023-07-27","SBI Large Cap"
"78.1127","2023-07-28","SBI Large Cap"
"78.259","2023-07-31","SBI Large Cap"
"78.1303","2023-08-01","SBI Large Cap"
"77.4694","2023-08-02","SBI Large Cap"
"77.0012","2023-08-03","SBI Large Cap"
"77.338","2023-08-04","SBI Large Cap"
"77.5942","2023-08-07","SBI Large Cap"
"77.4382","2023-08-08","SBI Large Cap"
"77.5608","2023-08-09","SBI Large Cap"
"77.292","2023-08-10","SBI Large Cap"
"76.8394","2023-08-11","SBI Large Cap"
"76.8131","2023-08-14","SBI Large Cap"
"76.8946","2023-08-16","SBI Large Cap"
"76.5446","2023-08-17","SBI Large Cap"
"76.2904","2023-08-18","SBI Large Cap"
"76.7582","2023-08-21","SBI Large Cap"
"76.9051","2023-08-22","SBI Large Cap"
"77.1141","2023-08-23","SBI Large Cap"
"77.0325","2023-08-24","SBI Large Cap"
"76.5058","2023-08-25","SBI Large Cap"
"76.8193","2023-08-28","SBI Large Cap"
"77.0739","2023-08-29","SBI Large Cap"
"77.1925","2023-08-30","SBI Large Cap"
"77.0024","2023-08-31","SBI Large Cap"
"77.4403","2023-09-01","SBI Large Cap"
"77.7241","2023-09-04","SBI Large Cap"
"77.8709","2023-09-05","SBI Large Cap"
"78.1894","2023-09-06","SBI Large Cap"
"78.6625","2023-09-07","SBI Large Cap"
"79.0767","2023-09-08","SBI Large Cap"
"79.6648","2023-09-11","SBI Large Cap"
"79.3221","2023-09-12","SBI Large Cap"
"79.2859","2023-09-13","SBI Large Cap"
"79.6086","2023-09-14","SBI Large Cap"
"79.974","2023-09-15","SBI Large Cap"
"79.7149","2023-09-18","SBI Large Cap"
"78.9892","2023-09-20","SBI Large Cap"
"78.3447","2023-09-21","SBI Large Cap"
"78.0598","2023-09-22","SBI Large Cap"
"78.0815","2023-09-25","SBI Large Cap"
"78.1724","2023-09-26","SBI Large Cap"
"78.4934","2023-09-27","SBI Large Cap"
"78.4038","2023-09-29","SBI Large Cap"
"78.2061","2023-10-03","SBI Large Cap"
"77.7626","2023-10-04","SBI Large Cap"
"78.055","2023-10-05","SBI Large Cap"
"78.5288","2023-10-06","SBI Large Cap"
"77.8645","2023-10-09","SBI Large Cap"
"78.5129","2023-10-10","SBI Large Cap"
"79.0359","2023-10-11","SBI Large Cap"
"79.0401","2023-10-12","SBI Large Cap"
"78.8657","2023-10-13","SBI Large Cap"
"78.8131","2023-10-16","SBI Large Cap"
"79.1581","2023-10-17","SBI Large Cap"
"78.6525","2023-10-18","SBI Large Cap"
"78.4839","2023-10-19","SBI Large Cap"
"77.9583","2023-10-20","SBI Large Cap"
"76.9622","2023-10-23","SBI Large Cap"
"76.371","2023-10-25","SBI Large Cap"
"75.5283","2023-10-26","SBI Large Cap"
"76.1516","2023-10-27","SBI Large Cap"
"76.3506","2023-10-30","SBI Large Cap"
"76.0747","2023-10-31","SBI Large Cap"
"75.8525","2023-11-01","SBI Large Cap"
"76.4233","2023-11-02","SBI Large Cap"
"76.7743","2023-11-03","SBI Large Cap"
"77.5452","2023-11-06","SBI Large Cap"
"77.549","2023-11-07","SBI Large Cap"
"77.802","2023-11-08","SBI Large Cap"
"77.6062","2023-11-09","SBI Large Cap"
"77.789","2023-11-10","SBI Large Cap"
"77.7344","2023-11-13","SBI Large Cap"
"78.5944","2023-11-15","SBI Large Cap"
"78.7996","2023-11-16","SBI Large Cap"
"78.7959","2023-11-17","SBI Large Cap"
"78.5815","2023-11-20","SBI Large Cap"
"78.8286","2023-11-21","SBI Large Cap"
"78.9655","2023-11-22","SBI Large Cap"
"78.9027","2023-11-23","SBI Large Cap"
"78.8806","2023-11-24","SBI Large Cap"
"79.0701","2023-11-28","SBI Large Cap"
"79.6914","2023-11-29","SBI Large Cap"
"80.0796","2023-11-30","SBI Large Cap"
"80.6394","2023-12-01","SBI Large Cap"
"82.2141","2023-12-04","SBI Large Cap"
"82.3808","2023-12-05","SBI Large Cap"
"82.6448","2023-12-06","SBI Large Cap"
"82.577","2023-12-07","SBI Large Cap"
"82.619","2023-12-08","SBI Large Cap"
"82.8273","2023-12-11","SBI Large Cap"
"82.473","2023-12-12","SBI Large Cap"
"82.6881","2023-12-13","SBI Large Cap"
"83.6491","2023-12-14","SBI Large Cap"
"84.0546","2023-12-15","SBI Large Cap"
"84.0961","2023-12-18","SBI Large Cap"
"84.0692","2023-12-19","SBI Large Cap"
"82.8711","2023-12-20","SBI Large Cap"
"83.3134","2023-12-21","SBI Large Cap"
"83.8702","2023-12-22","SBI Large Cap"
"84.2281","2023-12-26","SBI Large Cap"
"85.0513","2023-12-27","SBI Large Cap"
"85.4602","2023-12-28","SBI Large Cap"
"85.5209","2023-12-29","SBI Large Cap"
"85.4006","2024-01-01","SBI Large Cap"
"85.1343","2024-01-02","SBI Large Cap"
"84.8522","2024-01-03","SBI Large Cap"
"85.5689","2024-01-04","SBI Large Cap"
"85.6147","2024-01-05","SBI Large Cap"
"84.9052","2024-01-08","SBI Large Cap"
"85.0638","2024-01-09","SBI Large Cap"
"85.2004","2024-01-10","SBI Large Cap"
"85.3244","2024-01-11","SBI Large Cap"
"85.8149","2024-01-12","SBI Large Cap"
"86.2032","2024-01-15","SBI Large Cap"
"86.0646","2024-01-16","SBI Large Cap"
"84.4554","2024-01-17","SBI Large Cap"
"84.1101","2024-01-18","SBI Large Cap"
"84.7262","2024-01-19","SBI Large Cap"
"83.4459","2024-01-23","SBI Large Cap"
"84.0899","2024-01-24","SBI Large Cap"
"83.9082","2024-01-25","SBI Large Cap"
"84.9257","2024-01-29","SBI Large Cap"
"84.067","2024-01-30","SBI Large Cap"
"84.8028","2024-01-31","SBI Large Cap"
"84.6754","2024-02-01","SBI Large Cap"
"84.7062","2024-02-02","SBI Large Cap"
"84.3352","2024-02-05","SBI Large Cap"
"84.9493","2024-02-06","SBI Large Cap"
"85.1719","2024-02-07","SBI Large Cap"
"84.2471","2024-02-08","SBI Large Cap"
"84.4958","2024-02-09","SBI Large Cap"
"83.7336","2024-02-12","SBI Large Cap"
"83.9945","2024-02-13","SBI Large Cap"
"84.2448","2024-02-14","SBI Large Cap"
"84.4205","2024-02-15","SBI Large Cap"
"85.0215","2024-02-16","SBI Large Cap"
"85.3124","2024-02-19","SBI Large Cap"
"85.4667","2024-02-20","SBI Large Cap"
"85.0339","2024-02-21","SBI Large Cap"
"85.7241","2024-02-22","SBI Large Cap"
"85.9014","2024-02-23","SBI Large Cap"
"85.6122","2024-02-26","SBI Large Cap"
"85.8384","2024-02-27","SBI Large Cap"
"84.7863","2024-02-28","SBI Large Cap"
"85.0313","2024-02-29","SBI Large Cap"
"86.1056","2024-03-01","SBI Large Cap"
"86.1929","2024-03-04","SBI Large Cap"
"85.9455","2024-03-05","SBI Large Cap"
"86.2551","2024-03-06","SBI Large Cap"
"86.4838","2024-03-07","SBI Large Cap"
"86.1707","2024-03-11","SBI Large Cap"
"85.8566","2024-03-12","SBI Large Cap"
"84.7284","2024-03-13","SBI Large Cap"
"85.4425","2024-03-14","SBI Large Cap"
"85.1005","2024-03-15","SBI Large Cap"
"85.2728","2024-03-18","SBI Large Cap"
"84.6088","2024-03-19","SBI Large Cap"
"84.7602","2024-03-20","SBI Large Cap"
"85.7352","2024-03-21","SBI Large Cap"
"86.4049","2024-03-22","SBI Large Cap"
"86.5277","2024-03-26","SBI Large Cap"
"87.0319","2024-03-27","SBI Large Cap"
"87.8153","2024-03-28","SBI Large Cap"
"87.8114","2024-03-31","SBI Large Cap"
"88.4656","2024-04-01","SBI Large Cap"
"88.4836","2024-04-02","SBI Large Cap"
"88.3021","2024-04-03","SBI Large Cap"
"88.5101","2024-04-04","SBI Large Cap"
"88.6022","2024-04-05","SBI Large Cap"
"89.1796","2024-04-08","SBI Large Cap"
"89.2378","2024-04-09","SBI Large Cap"
"89.5334","2024-04-10","SBI Large Cap"
"88.8298","2024-04-12","SBI Large Cap"
"87.8143","2024-04-15","SBI Large Cap"
"87.5268","2024-04-16","SBI Large Cap"
"87.222","2024-04-18","SBI Large Cap"
"87.6363","2024-04-19","SBI Large Cap"
"88.2671","2024-04-22","SBI Large Cap"
"88.5191","2024-04-23","SBI Large Cap"
"88.8571","2024-04-24","SBI Large Cap"
"88.8355","2024-04-25","SBI Large Cap"
"88.3315","2024-04-26","SBI Large Cap"
"89.0366","2024-04-29","SBI Large Cap"
"89.0997","2024-04-30","SBI Large Cap"
"89.2327","2024-05-02","SBI Large Cap"
"88.8694","2024-05-03","SBI Large Cap"
"89.2685","2024-05-06","SBI Large Cap"
