NAV,Date
84.7602,20-Mar-24
85.7352,21-Mar-24
86.4049,22-Mar-24
86.5277,26-Mar-24
87.0319,27-Mar-24
87.8153,28-Mar-24
87.8114,31-Mar-24
88.4656,01-Apr-24
88.4836,02-Apr-24
88.3021,03-Apr-24
88.5101,04-Apr-24
88.6022,05-Apr-24
89.1796,08-Apr-24
89.2378,09-Apr-24
89.5334,10-Apr-24
88.8298,12-Apr-24
87.8143,15-Apr-24
87.5268,16-Apr-24
87.222,18-Apr-24
87.6363,19-Apr-24
88.2671,22-Apr-24
88.5191,23-Apr-24
88.8571,24-Apr-24
88.8355,25-Apr-24
88.3315,26-Apr-24
89.0366,29-Apr-24
89.0997,30-Apr-24
89.2327,02-May-24
88.8694,03-May-24
89.2685,06-May-24
88.8312,07-May-24
88.8827,08-May-24
87.5857,09-May-24
88.0627,10-May-24
88.4972,13-May-24
88.9088,14-May-24
88.9202,15-May-24
89.7422,16-May-24
90.1791,17-May-24
90.2523,21-May-24
90.6545,22-May-24
91.7297,23-May-24
91.6308,24-May-24
91.7887,27-May-24
91.6552,28-May-24
91.0997,29-May-24
90.594,30-May-24
90.5107,31-May-24
92.807,03-Jun-24
88.6525,04-Jun-24
91.4533,05-Jun-24
92.3396,06-Jun-24
93.6512,07-Jun-24
93.6631,10-Jun-24
93.6164,11-Jun-24
94.0177,12-Jun-24
94.6499,13-Jun-24
95.3229,14-Jun-24
95.5594,18-Jun-24
95.2014,19-Jun-24
95.4223,20-Jun-24
95.0537,21-Jun-24
95.462,24-Jun-24
95.8824,25-Jun-24
96.2159,26-Jun-24
96.8441,27-Jun-24
96.4634,28-Jun-24
96.4599,30-Jun-24
97.071,01-Jul-24
96.809,02-Jul-24
97.4466,03-Jul-24
97.6009,04-Jul-24
97.9323,05-Jul-24
97.7341,08-Jul-24
98.2963,09-Jul-24
97.9903,10-Jul-24
97.7984,11-Jul-24
98.146,12-Jul-24
98.5235,15-Jul-24
98.7117,16-Jul-24
99.2616,18-Jul-24
98.2298,19-Jul-24
98.291,22-Jul-24
98.1982,23-Jul-24
98.1297,24-Jul-24
98.2457,25-Jul-24
99.8735,26-Jul-24
100.0318,29-Jul-24
99.9995,30-Jul-24
100.4128,31-Jul-24
100.214,01-Aug-24
99.0401,02-Aug-24
96.4538,05-Aug-24
96.2337,06-Aug-24
97.4866,07-Aug-24
96.8423,08-Aug-24
97.6345,09-Aug-24
97.5906,12-Aug-24
96.9558,13-Aug-24
97.0433,14-Aug-24
98.5871,16-Aug-24
98.5959,19-Aug-24
99.289,20-Aug-24
99.6997,21-Aug-24
99.9541,22-Aug-24
99.7703,23-Aug-24
100.38,26-Aug-24
100.5582,27-Aug-24
100.6184,28-Aug-24
100.7004,29-Aug-24
101.1697,30-Aug-24
101.1684,31-Aug-24
101.1973,02-Sep-24
101.2726,03-Sep-24
101.1045,04-Sep-24
101.1463,05-Sep-24
100.0078,06-Sep-24
100.3996,09-Sep-24
100.7425,10-Sep-24
100.5474,11-Sep-24
102.3186,12-Sep-24
102.3658,13-Sep-24
102.4553,16-Sep-24
102.724,17-Sep-24
102.5746,18-Sep-24
102.7369,19-Sep-24
104.4123,20-Sep-24
105.0604,23-Sep-24
105.0401,24-Sep-24
104.9967,25-Sep-24
105.7929,26-Sep-24
105.5046,27-Sep-24
104.4436,30-Sep-24
104.4904,01-Oct-24
102.3604,03-Oct-24
101.4593,04-Oct-24
100.5173,07-Oct-24
101.5187,08-Oct-24
101.9576,09-Oct-24
101.9044,10-Oct-24
101.9562,11-Oct-24
102.6849,14-Oct-24
102.5724,15-Oct-24
102.3436,16-Oct-24
101.3402,17-Oct-24
101.6012,18-Oct-24
101.0045,21-Oct-24
99.7018,22-Oct-24
99.445,23-Oct-24
99.2104,24-Oct-24
98.5607,25-Oct-24
98.991,28-Oct-24
99.6626,29-Oct-24
99.2075,30-Oct-24
98.8299,31-Oct-24
98.266,04-Nov-24
98.8345,05-Nov-24
100.0824,06-Nov-24
99.1768,07-Nov-24
98.9795,08-Nov-24
98.6877,11-Nov-24
97.4926,12-Nov-24
95.8898,13-Nov-24
96.0584,14-Nov-24
95.9132,18-Nov-24
96.1643,19-Nov-24
95.5899,21-Nov-24
97.3919,22-Nov-24
98.6076,25-Nov-24
98.7789,26-Nov-24
98.8176,27-Nov-24
97.8404,28-Nov-24
98.5978,29-Nov-24
98.5964,30-Nov-24
99.2215,02-Dec-24
99.7513,03-Dec-24
99.9565,04-Dec-24
100.5774,05-Dec-24
100.5382,06-Dec-24
100.3271,09-Dec-24
100.5258,10-Dec-24
100.7013,11-Dec-24
100.4154,12-Dec-24
101.0179,13-Dec-24
100.8734,16-Dec-24
99.5475,17-Dec-24
99.1063,18-Dec-24
98.2956,19-Dec-24
96.9531,20-Dec-24
97.4078,23-Dec-24
97.3738,24-Dec-24
97.4094,26-Dec-24
97.4785,27-Dec-24
96.7641,30-Dec-24
